tenant,val_euro,duration,economicUnitValue,resourceName,date,hour,raw_caller_number,formatted_caller_number,raw_called_number,formatted_called_number,is_internal,call_direction,call_type,start_time,end_time,call_status,call_id
example_tenant,0.92,341,1.7,example_resource,2025-03-22,13:39:48,3142923996,+39 3142923996,6358466011,+39 6358466011,True,inbound,video,2025-03-22T13:39:48.723051,2025-03-22T13:45:29.723051,missed,f1faefaa886223ba
example_tenant,1.9,446,1.52,example_resource,2025-03-18,13:39:48,9670712733,+39 9670712733,5093314542,+39 5093314542,True,inbound,voice,2025-03-18T13:39:48.723073,2025-03-18T13:47:14.723073,missed,13484938f7640bf8
example_tenant,4.42,511,1.14,example_resource,2025-03-24,13:39:48,9279157453,+39 9279157453,0511665960,+39 0511665960,False,inbound,video,2025-03-24T13:39:48.723098,2025-03-24T13:48:19.723098,answered,52d76cfed7c856e9
example_tenant,3.96,489,1.8,example_resource,2025-03-07,13:39:48,5638822673,+39 5638822673,8822745569,+39 8822745569,True,inbound,video,2025-03-07T13:39:48.723119,2025-03-07T13:47:57.723119,voicemail,42a7dd5b7116e979
example_tenant,2.8,17,1.72,example_resource,2025-03-13,13:39:48,1071048194,+39 1071048194,5300070277,+39 5300070277,True,inbound,video,2025-03-13T13:39:48.723162,2025-03-13T13:40:05.723162,voicemail,885c576e6f864d7b
example_tenant,2.75,460,1.77,example_resource,2025-03-07,13:39:48,7215142290,+39 7215142290,1964362569,+39 1964362569,True,inbound,video,2025-03-07T13:39:48.723197,2025-03-07T13:47:28.723197,answered,9a4263468dc8f517
example_tenant,0.17,81,0.72,example_resource,2025-04-02,13:39:48,2043060494,+39 2043060494,7066191173,+39 7066191173,False,inbound,voice,2025-04-02T13:39:48.723225,2025-04-02T13:41:09.723225,answered,60fca87c429d52c4
example_tenant,1.83,243,1.8,example_resource,2025-03-05,13:39:48,8920760607,+39 8920760607,1542747651,+39 1542747651,False,outbound,voice,2025-03-05T13:39:48.723247,2025-03-05T13:43:51.723247,answered,207da319e4800f15
example_tenant,0.33,464,0.98,example_resource,2025-03-05,13:39:48,0672442050,+39 0672442050,2027858776,+39 2027858776,True,inbound,voice,2025-03-05T13:39:48.723272,2025-03-05T13:47:32.723272,voicemail,8896f5b569fa59c1
example_tenant,0.86,302,0.77,example_resource,2025-03-21,13:39:48,2398674347,+39 2398674347,0229177487,+39 0229177487,False,outbound,voice,2025-03-21T13:39:48.723294,2025-03-21T13:44:50.723294,answered,d438118d7e947217
example_tenant,0.51,214,0.6,example_resource,2025-03-27,13:39:48,1455006322,+39 1455006322,2371722275,+39 2371722275,False,inbound,video,2025-03-27T13:39:48.723316,2025-03-27T13:43:22.723316,voicemail,c45a85e10dc9e714
example_tenant,4.35,74,0.68,example_resource,2025-03-23,13:39:48,3572626613,+39 3572626613,0540438946,+39 0540438946,False,outbound,video,2025-03-23T13:39:48.723337,2025-03-23T13:41:02.723337,missed,27a4b332ef7b50bf
example_tenant,4.21,266,1.69,example_resource,2025-03-26,13:39:48,2105267675,+39 2105267675,2515577858,+39 2515577858,False,inbound,video,2025-03-26T13:39:48.723358,2025-03-26T13:44:14.723358,missed,46d079b2f3eca4c4
example_tenant,0.64,395,1.07,example_resource,2025-03-29,13:39:48,7339959738,+39 7339959738,4308077733,+39 4308077733,False,outbound,voice,2025-03-29T13:39:48.723380,2025-03-29T13:46:23.723380,missed,27992744ef6a2ce1
example_tenant,0.5,290,0.84,example_resource,2025-03-19,13:39:48,6878571793,+39 6878571793,2991351034,+39 2991351034,True,outbound,voice,2025-03-19T13:39:48.723401,2025-03-19T13:44:38.723401,voicemail,0ac8b0db50c55631
example_tenant,0.23,437,1.26,example_resource,2025-03-26,13:39:48,2837767420,+39 2837767420,2156423433,+39 2156423433,True,outbound,voice,2025-03-26T13:39:48.723426,2025-03-26T13:47:05.723426,missed,240c9a21c8f15c9f
example_tenant,4.98,190,0.89,example_resource,2025-03-25,13:39:48,6372768968,+39 6372768968,4595770799,+39 4595770799,True,inbound,voice,2025-03-25T13:39:48.723453,2025-03-25T13:42:58.723453,missed,b5fc7fd49842d931
example_tenant,4.34,299,1.9,example_resource,2025-03-24,13:39:48,7547478270,+39 7547478270,4192540527,+39 4192540527,False,inbound,video,2025-03-24T13:39:48.723475,2025-03-24T13:44:47.723475,missed,4420e0ff452b7316
example_tenant,1.34,120,1.36,example_resource,2025-03-08,13:39:48,1326027363,+39 1326027363,0197202950,+39 0197202950,True,outbound,voice,2025-03-08T13:39:48.723503,2025-03-08T13:41:48.723503,voicemail,1e31162c338d1ef3
example_tenant,4.38,18,0.75,example_resource,2025-04-04,13:39:48,8472685365,+39 8472685365,4300420899,+39 4300420899,False,outbound,voice,2025-04-04T13:39:48.723525,2025-04-04T13:40:06.723525,voicemail,53b49e5222aee57b
example_tenant,0.75,460,1.68,example_resource,2025-03-20,13:39:48,6197774221,+39 6197774221,9859323053,+39 9859323053,False,outbound,video,2025-03-20T13:39:48.723547,2025-03-20T13:47:28.723547,answered,a5a885686ac0f788
example_tenant,2.91,490,0.77,example_resource,2025-03-21,13:39:48,5911992709,+39 5911992709,8661399033,+39 8661399033,True,inbound,video,2025-03-21T13:39:48.723568,2025-03-21T13:47:58.723568,voicemail,3fb8dff866a94548
example_tenant,1.63,599,1.16,example_resource,2025-03-22,13:39:48,5164762507,+39 5164762507,0097378976,+39 0097378976,True,outbound,video,2025-03-22T13:39:48.723589,2025-03-22T13:49:47.723589,voicemail,515cba8786fb3378
example_tenant,2.26,423,1.42,example_resource,2025-04-03,13:39:48,8712545510,+39 8712545510,9151157301,+39 9151157301,False,outbound,video,2025-04-03T13:39:48.723614,2025-04-03T13:46:51.723614,voicemail,cbe1da0a82301fa1
example_tenant,3.13,446,1.44,example_resource,2025-03-05,13:39:48,4365079125,+39 4365079125,6829553130,+39 6829553130,True,outbound,voice,2025-03-05T13:39:48.723636,2025-03-05T13:47:14.723636,answered,8d7c336fda26d6d1
example_tenant,2.14,392,1.41,example_resource,2025-03-23,13:39:48,6557441227,+39 6557441227,1565351061,+39 1565351061,True,outbound,video,2025-03-23T13:39:48.723658,2025-03-23T13:46:20.723658,answered,e9f01cfdbb546384
example_tenant,1.02,168,0.87,example_resource,2025-03-13,13:39:48,5714856972,+39 5714856972,9432703931,+39 9432703931,True,inbound,video,2025-03-13T13:39:48.723685,2025-03-13T13:42:36.723685,voicemail,9675031b4f416db0
example_tenant,1.32,553,1.56,example_resource,2025-03-09,13:39:48,1149505423,+39 1149505423,2795836529,+39 2795836529,True,outbound,video,2025-03-09T13:39:48.723708,2025-03-09T13:49:01.723708,voicemail,1a907ccc820b07a5
example_tenant,1.13,536,1.16,example_resource,2025-03-21,13:39:48,6123127231,+39 6123127231,8289192906,+39 8289192906,False,inbound,voice,2025-03-21T13:39:48.723735,2025-03-21T13:48:44.723735,missed,035ba250f3e6a743
example_tenant,3.48,88,1.85,example_resource,2025-03-18,13:39:48,6864982943,+39 6864982943,3349159517,+39 3349159517,False,outbound,voice,2025-03-18T13:39:48.723760,2025-03-18T13:41:16.723760,voicemail,c9aa6b4c75f40f4d
example_tenant,1.99,522,1.11,example_resource,2025-03-21,13:39:48,2340378524,+39 2340378524,6095917523,+39 6095917523,False,inbound,voice,2025-03-21T13:39:48.723783,2025-03-21T13:48:30.723783,voicemail,9436e2e30204bc39
example_tenant,2.81,549,1.2,example_resource,2025-03-11,13:39:48,8097086364,+39 8097086364,6260686015,+39 6260686015,True,inbound,video,2025-03-11T13:39:48.723810,2025-03-11T13:48:57.723810,answered,f6c6f01809d297f6
example_tenant,1.6,397,1.42,example_resource,2025-03-29,13:39:48,9570590338,+39 9570590338,4059436369,+39 4059436369,False,inbound,video,2025-03-29T13:39:48.723833,2025-03-29T13:46:25.723833,answered,640e17fcf2a8c034
example_tenant,1.42,250,1.56,example_resource,2025-03-10,13:39:48,6363649275,+39 6363649275,0132403555,+39 0132403555,False,inbound,video,2025-03-10T13:39:48.723855,2025-03-10T13:43:58.723855,missed,e9acc43b8cb5279f
example_tenant,0.99,364,0.73,example_resource,2025-03-25,13:39:48,9374909477,+39 9374909477,7415392185,+39 7415392185,False,outbound,voice,2025-03-25T13:39:48.723877,2025-03-25T13:45:52.723877,missed,c8de734672bb6a23
example_tenant,2.17,273,1.15,example_resource,2025-03-30,13:39:48,9961215836,+39 9961215836,2152377081,+39 2152377081,False,outbound,video,2025-03-30T13:39:48.723899,2025-03-30T13:44:21.723899,answered,0118a1e8a5d91e60
example_tenant,1.06,32,1.1,example_resource,2025-03-20,13:39:48,8648050804,+39 8648050804,0365983980,+39 0365983980,False,inbound,voice,2025-03-20T13:39:48.723923,2025-03-20T13:40:20.723923,voicemail,ecff923fd08d5655
example_tenant,1.8,565,1.1,example_resource,2025-03-27,13:39:48,8445822707,+39 8445822707,2718623701,+39 2718623701,True,inbound,video,2025-03-27T13:39:48.723945,2025-03-27T13:49:13.723945,answered,7d95b03e3d4a277e
example_tenant,1.54,549,1.21,example_resource,2025-03-05,13:39:48,1104999383,+39 1104999383,0823725984,+39 0823725984,True,inbound,video,2025-03-05T13:39:48.723966,2025-03-05T13:48:57.723966,voicemail,18292948600fd512
example_tenant,1.2,81,0.66,example_resource,2025-03-23,13:39:48,5480270113,+39 5480270113,9162439740,+39 9162439740,True,outbound,video,2025-03-23T13:39:48.723990,2025-03-23T13:41:09.723990,answered,eb8a1058251ab60c
example_tenant,1.43,451,1.41,example_resource,2025-03-22,13:39:48,5473663420,+39 5473663420,0247759429,+39 0247759429,False,outbound,video,2025-03-22T13:39:48.724011,2025-03-22T13:47:19.724011,missed,94f5a05e46ebf282
example_tenant,1.84,82,1.66,example_resource,2025-04-01,13:39:48,8920961136,+39 8920961136,8741351041,+39 8741351041,True,outbound,video,2025-04-01T13:39:48.724032,2025-04-01T13:41:10.724032,answered,bef1636f57c18782
example_tenant,4.45,259,0.68,example_resource,2025-03-17,13:39:48,5187753928,+39 5187753928,0526362499,+39 0526362499,True,inbound,voice,2025-03-17T13:39:48.724054,2025-03-17T13:44:07.724054,voicemail,06f3e5891280e877
example_tenant,2.41,572,1.66,example_resource,2025-03-23,13:39:48,8146599962,+39 8146599962,2518000385,+39 2518000385,True,outbound,voice,2025-03-23T13:39:48.724075,2025-03-23T13:49:20.724075,answered,7144e4b7d7652150
example_tenant,1.16,574,0.5,example_resource,2025-03-05,13:39:48,3205355030,+39 3205355030,7196760038,+39 7196760038,True,inbound,voice,2025-03-05T13:39:48.724096,2025-03-05T13:49:22.724096,answered,68f6972d5675307a
example_tenant,3.4,48,1.22,example_resource,2025-03-11,13:39:48,1834749715,+39 1834749715,8059209747,+39 8059209747,False,outbound,video,2025-03-11T13:39:48.724179,2025-03-11T13:40:36.724179,answered,e619967cf3cd9ad3
example_tenant,1.24,254,1.71,example_resource,2025-03-17,13:39:48,9954313123,+39 9954313123,7805856001,+39 7805856001,True,inbound,voice,2025-03-17T13:39:48.724234,2025-03-17T13:44:02.724234,answered,8dc344b37b802677
example_tenant,1.77,547,0.65,example_resource,2025-03-06,13:39:48,0910369895,+39 0910369895,2608839887,+39 2608839887,True,outbound,voice,2025-03-06T13:39:48.724284,2025-03-06T13:48:55.724284,missed,4aa3586e78de7b9b
example_tenant,2.56,546,1.47,example_resource,2025-03-14,13:39:48,3946639576,+39 3946639576,6248980925,+39 6248980925,True,inbound,voice,2025-03-14T13:39:48.724310,2025-03-14T13:48:54.724310,missed,4e532b33743360ff
example_tenant,4.01,37,1.44,example_resource,2025-03-29,13:39:48,2759822688,+39 2759822688,8854011118,+39 8854011118,True,inbound,video,2025-03-29T13:39:48.724333,2025-03-29T13:40:25.724333,voicemail,1a651935ab59edec
example_tenant,2.37,418,1.47,example_resource,2025-03-08,13:39:48,0399344518,+39 0399344518,7644919374,+39 7644919374,True,inbound,video,2025-03-08T13:39:48.724355,2025-03-08T13:46:46.724355,answered,b3b3713f7ec7d1eb
example_tenant,3.65,459,1.29,example_resource,2025-03-11,13:39:48,7764822958,+39 7764822958,0102799467,+39 0102799467,True,inbound,video,2025-03-11T13:39:48.724376,2025-03-11T13:47:27.724376,voicemail,cb71198ff81027f6
example_tenant,3.77,317,1.81,example_resource,2025-03-18,13:39:48,7645108616,+39 7645108616,6493384102,+39 6493384102,False,inbound,video,2025-03-18T13:39:48.724398,2025-03-18T13:45:05.724398,missed,12dbb63f567e0e25
example_tenant,1.69,176,0.96,example_resource,2025-03-31,13:39:48,5187477008,+39 5187477008,7996935247,+39 7996935247,False,inbound,voice,2025-03-31T13:39:48.724422,2025-03-31T13:42:44.724422,answered,d155ebac41478931
example_tenant,3.11,222,1.4,example_resource,2025-03-28,13:39:48,8867963071,+39 8867963071,2627157148,+39 2627157148,True,inbound,voice,2025-03-28T13:39:48.724444,2025-03-28T13:43:30.724444,voicemail,4c9490d1b2b99117
example_tenant,2.23,51,1.06,example_resource,2025-03-21,13:39:48,1527165277,+39 1527165277,2629683685,+39 2629683685,False,inbound,voice,2025-03-21T13:39:48.724468,2025-03-21T13:40:39.724468,missed,397150a1709181a0
example_tenant,3.78,559,1.03,example_resource,2025-04-03,13:39:48,3026700764,+39 3026700764,2852347649,+39 2852347649,False,inbound,voice,2025-04-03T13:39:48.724500,2025-04-03T13:49:07.724500,answered,92866a55ba8f289a
example_tenant,1.92,419,0.52,example_resource,2025-03-21,13:39:48,3808293112,+39 3808293112,9116647674,+39 9116647674,True,outbound,voice,2025-03-21T13:39:48.724523,2025-03-21T13:46:47.724523,missed,36a4c907d090d173
example_tenant,0.12,571,0.91,example_resource,2025-03-25,13:39:48,5503408460,+39 5503408460,2697614406,+39 2697614406,True,inbound,voice,2025-03-25T13:39:48.724545,2025-03-25T13:49:19.724545,missed,2334c77f6bc791d3
example_tenant,3.21,43,1.14,example_resource,2025-03-26,13:39:48,2593147505,+39 2593147505,9505908643,+39 9505908643,False,inbound,voice,2025-03-26T13:39:48.724566,2025-03-26T13:40:31.724566,missed,ce06914617b28012
example_tenant,4.98,149,0.61,example_resource,2025-03-23,13:39:48,0751707156,+39 0751707156,2332864787,+39 2332864787,True,outbound,video,2025-03-23T13:39:48.724587,2025-03-23T13:42:17.724587,voicemail,5212a580239d7a71
example_tenant,3.66,343,1.57,example_resource,2025-03-10,13:39:48,7372861334,+39 7372861334,4742883891,+39 4742883891,False,inbound,video,2025-03-10T13:39:48.724608,2025-03-10T13:45:31.724608,voicemail,792ecf12fce253a6
example_tenant,4.85,556,1.37,example_resource,2025-03-06,13:39:48,3431093606,+39 3431093606,1563000123,+39 1563000123,False,outbound,video,2025-03-06T13:39:48.724630,2025-03-06T13:49:04.724630,answered,72dbfc653f08f495
example_tenant,4.28,278,1.0,example_resource,2025-03-12,13:39:48,4477801484,+39 4477801484,3454395229,+39 3454395229,True,outbound,video,2025-03-12T13:39:48.724655,2025-03-12T13:44:26.724655,missed,146b4dec072de600
example_tenant,1.39,89,0.73,example_resource,2025-03-05,13:39:48,7094878169,+39 7094878169,3525349332,+39 3525349332,False,inbound,voice,2025-03-05T13:39:48.724682,2025-03-05T13:41:17.724682,answered,39e11f7df7d22592
example_tenant,3.08,213,0.51,example_resource,2025-03-27,13:39:48,1876622879,+39 1876622879,8562724922,+39 8562724922,True,inbound,video,2025-03-27T13:39:48.724704,2025-03-27T13:43:21.724704,voicemail,e0c04e285a65db60
example_tenant,4.66,583,1.16,example_resource,2025-03-26,13:39:48,0190643910,+39 0190643910,4762058085,+39 4762058085,True,inbound,video,2025-03-26T13:39:48.724728,2025-03-26T13:49:31.724728,voicemail,beb0f6f0817ec5fb
example_tenant,1.8,348,0.77,example_resource,2025-03-17,13:39:48,7245243656,+39 7245243656,8396959244,+39 8396959244,False,outbound,voice,2025-03-17T13:39:48.724753,2025-03-17T13:45:36.724753,missed,ed6b0ad8bc241ecd
example_tenant,4.3,475,1.03,example_resource,2025-03-12,13:39:48,5211494164,+39 5211494164,0801640268,+39 0801640268,False,outbound,video,2025-03-12T13:39:48.724776,2025-03-12T13:47:43.724776,answered,16d953c0fd0a28a9
example_tenant,1.38,302,1.2,example_resource,2025-03-24,13:39:48,5599564744,+39 5599564744,8665553225,+39 8665553225,False,outbound,voice,2025-03-24T13:39:48.724797,2025-03-24T13:44:50.724797,voicemail,a52188d5e754f3a5
example_tenant,2.59,158,1.66,example_resource,2025-03-11,13:39:48,6024564964,+39 6024564964,5607799175,+39 5607799175,True,inbound,voice,2025-03-11T13:39:48.724819,2025-03-11T13:42:26.724819,voicemail,bb50bd469ecb2c8e
example_tenant,4.77,50,1.69,example_resource,2025-03-17,13:39:48,3067060780,+39 3067060780,4712148943,+39 4712148943,False,outbound,video,2025-03-17T13:39:48.724845,2025-03-17T13:40:38.724845,answered,3c51a17ea6c80ee8
example_tenant,0.47,255,0.8,example_resource,2025-03-17,13:39:48,1413593526,+39 1413593526,7232848398,+39 7232848398,True,inbound,voice,2025-03-17T13:39:48.724867,2025-03-17T13:44:03.724867,voicemail,cba9442680fd081a
example_tenant,4.08,145,1.2,example_resource,2025-03-26,13:39:48,7810485100,+39 7810485100,5906523124,+39 5906523124,False,inbound,voice,2025-03-26T13:39:48.724888,2025-03-26T13:42:13.724888,missed,d48399d9f48c449d
example_tenant,2.95,111,1.99,example_resource,2025-03-29,13:39:48,7171575588,+39 7171575588,8499334500,+39 8499334500,True,inbound,voice,2025-03-29T13:39:48.724909,2025-03-29T13:41:39.724909,answered,ff45bc99060eb351
example_tenant,3.81,554,0.67,example_resource,2025-03-29,13:39:48,1759612394,+39 1759612394,1290029833,+39 1290029833,False,inbound,voice,2025-03-29T13:39:48.724931,2025-03-29T13:49:02.724931,answered,6cb7b8c6b9cc7b7f
example_tenant,1.4,242,0.74,example_resource,2025-03-26,13:39:48,3388988354,+39 3388988354,5575929082,+39 5575929082,True,inbound,voice,2025-03-26T13:39:48.724956,2025-03-26T13:43:50.724956,missed,50ab7afc75502e99
example_tenant,1.07,74,1.97,example_resource,2025-03-05,13:39:48,5405910385,+39 5405910385,9190837540,+39 9190837540,True,outbound,voice,2025-03-05T13:39:48.724977,2025-03-05T13:41:02.724977,voicemail,13648948a82aaa2c
example_tenant,1.01,265,1.54,example_resource,2025-03-25,13:39:48,7154089997,+39 7154089997,6436679420,+39 6436679420,True,outbound,voice,2025-03-25T13:39:48.725002,2025-03-25T13:44:13.725002,missed,276d22f312d69a8a
example_tenant,1.56,556,1.4,example_resource,2025-03-10,13:39:48,0192367433,+39 0192367433,9093677705,+39 9093677705,False,outbound,video,2025-03-10T13:39:48.725027,2025-03-10T13:49:04.725027,voicemail,5682ecdc2f96c807
example_tenant,1.26,334,1.0,example_resource,2025-03-21,13:39:48,3659184786,+39 3659184786,8788067002,+39 8788067002,False,inbound,video,2025-03-21T13:39:48.725049,2025-03-21T13:45:22.725049,voicemail,ec01af2dfd28bd9b
example_tenant,1.81,380,1.62,example_resource,2025-03-24,13:39:48,4366869950,+39 4366869950,4991893517,+39 4991893517,True,inbound,video,2025-03-24T13:39:48.725071,2025-03-24T13:46:08.725071,missed,4ada50b797c95c95
example_tenant,0.77,559,1.48,example_resource,2025-03-24,13:39:48,6097521787,+39 6097521787,8858408636,+39 8858408636,False,inbound,video,2025-03-24T13:39:48.725093,2025-03-24T13:49:07.725093,voicemail,e3f924afb23453de
example_tenant,1.35,362,0.9,example_resource,2025-03-06,13:39:48,7847906635,+39 7847906635,0895995119,+39 0895995119,True,outbound,voice,2025-03-06T13:39:48.725114,2025-03-06T13:45:50.725114,missed,0c4b37e9180eb0a4
example_tenant,3.94,459,0.74,example_resource,2025-03-06,13:39:48,4729222128,+39 4729222128,3413076224,+39 3413076224,True,outbound,voice,2025-03-06T13:39:48.725136,2025-03-06T13:47:27.725136,answered,e7ec541c48931c85
example_tenant,4.89,303,1.63,example_resource,2025-03-13,13:39:48,7909067843,+39 7909067843,5087155754,+39 5087155754,True,inbound,video,2025-03-13T13:39:48.725158,2025-03-13T13:44:51.725158,missed,a15858d8c2d23f03
example_tenant,2.57,84,1.1,example_resource,2025-03-25,13:39:48,3589858535,+39 3589858535,0531788888,+39 0531788888,True,inbound,voice,2025-03-25T13:39:48.725187,2025-03-25T13:41:12.725187,voicemail,59d9ccea9d833b4e
